mice_name,session_date,day_init,experiment_type,session_path,day_index,Baseline_im,Baseline_im_voltage_file,Baseline_mat_file,BMI_im,BMI_im_voltage_file,BMI_mat_file,BMI_target_mat_file,Bot_candidates,Bot_ensemble,Flag_Baseline_im,Flag_BaselineOnline,Flag_BMI,Flag_BMI_im,Flag_BMITarget,Flag_Holostim_seq_im,Flag_Holostim_seq_mat_file,Flag_MainProt_mat_file,Flag_Pretrain_im,Flag_session_more_tif_Baseline_im,Flag_session_more_tif_BMI_im,Flag_session_more_tif_Holostim_seq_im,Flag_session_more_tif_pretrain,Flag_target_calibration,GPL_candidates,GPL_ensemble,HoloMask_gpl_file,Holostim_seq_im,Holostim_seq_im_voltage_file,Holostim_seq_mat_file,MainProt_mat_file,Pretrain_im,Pretrain_im_voltage_file,Pretrain_mat_file,Roi_mat_file,StrcMask_mat_file,Target_calibration_mat_file,Workspace_mat_file,XML_candidates,XML_ensemble,XML_holostim_seq
NVI13,191008,D13,hE2_norew,191008/NVI13/D13,0,baseline/baseline_191008T160815-008,baseline_191008T160815-008_Cycle00001_VoltageRecording_001.csv,BaselineOnline191008T160812.mat,BMI/BMI_191008T171619-010,BMI_191008T171619-010_Cycle00001_VoltageRecording_001.csv,BMI_online191008T175827.mat,BMI_target_info_20191008T162738.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,191008/NVI13/D13,,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191008T155641-007,holostim_seq_191008T155641-007_Cycle00001_VoltageRecording_001.csv,holostim_seq191008T155833.mat,mainProt_single_channel.m,Holo_pretrain/Holo_pretrain_191008T163025-009,Holo_pretrain_191008T163025-009_Cycle00001_VoltageRecording_001.csv,BMI_online191008T171233.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191008T162738.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI13,191012,D17,hE2_norew,191012/NVI13/D17,1,baseline/baseline_191012T151616-007,baseline_191012T151616-007_Cycle00001_VoltageRecording_001.csv,BaselineOnline191012T151614.mat,BMI/BMI_191012T161914-009,BMI_191012T161914-009_Cycle00001_VoltageRecording_001.csv,BMI_online191012T170122.mat,BMI_target_info_20191012T153317.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,191012/NVI13/D17,,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191012T150756-006,holostim_seq_191012T150756-006_Cycle00001_VoltageRecording_001.csv,holostim_seq191012T150933.mat,mainProt_single_channel.m,Holo_pretrain/Holo_pretrain_191012T153509-008,Holo_pretrain_191012T153509-008_Cycle00001_VoltageRecording_001.csv,BMI_online191012T161717.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191012T153317.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI13,191027,D27,hE2_norew,191027/NVI13/D27,2,baseline/baseline_191027T160707-126,baseline_191027T160707-126_Cycle00001_VoltageRecording_001.csv,BaselineOnline191027T160704.mat,BMI/BMI_191027T172157-128,BMI_191027T172157-128_Cycle00001_VoltageRecording_001.csv,BMI_online191027T180405.mat,BMI_target_info_20191027T163534.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,,,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191027T160351-125,holostim_seq_191027T160351-125_Cycle00001_VoltageRecording_001.csv,holostim_seq191027T160446.mat,mainProt_single_channel.m,Holo_pretrain/Holo_pretrain_191027T163649-127,Holo_pretrain_191027T163649-127_Cycle00001_VoltageRecording_001.csv,BMI_online191027T171857.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191027T163534.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI16,191008,D13,hE2_norew,191008/NVI16/D13,0,baseline/baseline_191008T190109-012,baseline_191008T190109-012_Cycle00001_VoltageRecording_001.csv,BaselineOnline191008T190107.mat,BMI/BMI_191008T200636-014,BMI_191008T200636-014_Cycle00001_VoltageRecording_001.csv,BMI_online191008T204844.mat,BMI_target_info_20191008T191947.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,191008/NVI16/D13,,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191008T184735-011,holostim_seq_191008T184735-011_Cycle00001_VoltageRecording_001.csv,holostim_seq191008T184911.mat,mainProt_single_channel.m,Holo_pretrain/Holo_pretrain_191008T192143-013,Holo_pretrain_191008T192143-013_Cycle00001_VoltageRecording_001.csv,BMI_online191008T200351.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191008T191947.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI16,191012,D17,hE2_norew,191012/NVI16/D17,1,baseline/baseline_191012T172329-012,baseline_191012T172329-012_Cycle00001_VoltageRecording_001.csv,BaselineOnline191012T172327.mat,BMI/BMI_191012T182924-014,BMI_191012T182924-014_Cycle00001_VoltageRecording_001.csv,BMI_online191012T191132.mat,BMI_target_info_20191012T174135.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,191012/NVI16/D17,,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191012T171427-011,holostim_seq_191012T171427-011_Cycle00001_VoltageRecording_001.csv,holostim_seq191012T171729.mat,mainProt_single_channel.m,Holo_pretrain/Holo_pretrain_191012T174521-013,Holo_pretrain_191012T174521-013_Cycle00001_VoltageRecording_001.csv,BMI_online191012T182729.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191012T174135.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI16,191027,D27,hE2_norew,191027/NVI16/D27,2,baseline/baseline_191027T190116-131,baseline_191027T190116-131_Cycle00001_VoltageRecording_001.csv,BaselineOnline191027T190114.mat,BMI/BMI_191027T200546-133,BMI_191027T200546-133_Cycle00001_VoltageRecording_001.csv,BMI_online191027T204754.mat,BMI_target_info_20191027T192005.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,,,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191027T185216-130,holostim_seq_191027T185216-130_Cycle00001_VoltageRecording_001.csv,holostim_seq191027T185335.mat,mainProt_single_channel.m,Holo_pretrain/Holo_pretrain_191027T192139-132,Holo_pretrain_191027T192139-132_Cycle00001_VoltageRecording_001.csv,BMI_online191027T200347.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191027T192005.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI17,191107,D03,hE2_norew,191107/NVI17/D03,0,baseline/baseline_191107T210309-016,baseline_191107T210309-016_Cycle00001_VoltageRecording_001.csv,BaselineOnline191107T210306.mat,BMI/BMI_191107T220653-018,BMI_191107T220653-018_Cycle00001_VoltageRecording_001.csv,BMI_online191107T224901.mat,BMI_target_info_20191107T212106.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,,,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191107T205417-013,holostim_seq_191107T205417-013_Cycle00001_VoltageRecording_001.csv,holostim_seq191107T205532.mat,mainProt_single_channel_fb.m,Holo_pretrain/Holo_pretrain_191107T212300-017,Holo_pretrain_191107T212300-017_Cycle00001_VoltageRecording_001.csv,BMI_online191107T220508.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191107T212106.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI17,191113,D09,hE2_norew,191113/NVI17/D09,1,baseline/baseline_191113T175545-014,baseline_191113T175545-014_Cycle00001_VoltageRecording_001.csv,BaselineOnline191113T175543.mat,BMI/BMI_191113T185849-016,BMI_191113T185849-016_Cycle00001_VoltageRecording_001.csv,BMI_online191113T194057.mat,BMI_target_info_20191113T181403.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,191113/NVI17/D09,,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191113T174951-013,holostim_seq_191113T174951-013_Cycle00001_VoltageRecording_001.csv,holostim_seq191113T175126.mat,mainProt_single_channel_fb.m,Holo_pretrain/Holo_pretrain_191113T181518-015,Holo_pretrain_191113T181518-015_Cycle00001_VoltageRecording_001.csv,BMI_online191113T185726.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191113T181403.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI17,191119,D15,hE2_norew,191119/NVI17/D15,2,baseline/baseline_191119T172856-014,baseline_191119T172856-014_Cycle00001_VoltageRecording_001.csv,BaselineOnline191119T172853.mat,BMI/BMI_191119T183141-016,BMI_191119T183141-016_Cycle00001_VoltageRecording_001.csv,BMI_online191119T191349.mat,BMI_target_info_20191119T174634.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,191119/NVI17/D15,,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191119T172319-013,holostim_seq_191119T172319-013_Cycle00001_VoltageRecording_001.csv,holostim_seq191119T172518.mat,mainProt_single_channel_fb.m,Holo_pretrain/Holo_pretrain_191119T174748-015,Holo_pretrain_191119T174748-015_Cycle00001_VoltageRecording_001.csv,BMI_online191119T182956.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191119T174634.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI20,191107,D03,hE2_norew,191107/NVI20/D03,0,baseline/baseline_191107T184909-010,baseline_191107T184909-010_Cycle00001_VoltageRecording_001.csv,BaselineOnline191107T184907.mat,BMI/BMI_191107T195435-012,BMI_191107T195435-012_Cycle00001_VoltageRecording_001.csv,BMI_online191107T203643.mat,BMI_target_info_20191107T190921.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,,,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191107T184344-009,holostim_seq_191107T184344-009_Cycle00001_VoltageRecording_001.csv,holostim_seq191107T184457.mat,mainProt_single_channel_fb.m,Holo_pretrain/Holo_pretrain_191107T191100-011,Holo_pretrain_191107T191100-011_Cycle00001_VoltageRecording_001.csv,BMI_online191107T195308.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191107T190921.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI20,191113,D09,hE2_norew,191113/NVI20/D09,1,baseline/baseline_191113T154125-010,baseline_191113T154125-010_Cycle00001_VoltageRecording_001.csv,BaselineOnline191113T154123.mat,BMI/BMI_191113T164432-012,BMI_191113T164432-012_Cycle00001_VoltageRecording_001.csv,BMI_online191113T172640.mat,BMI_target_info_20191113T155943.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,,,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191113T153417-009,holostim_seq_191113T153417-009_Cycle00001_VoltageRecording_001.csv,holostim_seq191113T153536.mat,mainProt_single_channel_fb.m,Holo_pretrain/Holo_pretrain_191113T160055-011,Holo_pretrain_191113T160055-011_Cycle00001_VoltageRecording_001.csv,BMI_online191113T164302.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191113T155943.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI20,191119,D15,hE2_norew,191119/NVI20/D15,2,baseline/baseline_191119T151732-010,baseline_191119T151732-010_Cycle00001_VoltageRecording_001.csv,BaselineOnline191119T151730.mat,BMI/BMI_191119T162550-012,BMI_191119T162550-012_Cycle00001_VoltageRecording_001.csv,BMI_online191119T170758.mat,BMI_target_info_20191119T154010.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,191119/NVI20/D15,,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191119T151141-009,holostim_seq_191119T151141-009_Cycle00001_VoltageRecording_001.csv,holostim_seq191119T151334.mat,mainProt_single_channel_fb.m,Holo_pretrain/Holo_pretrain_191119T154203-011,Holo_pretrain_191119T154203-011_Cycle00001_VoltageRecording_001.csv,BMI_online191119T162411.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191119T154010.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI21,191107,D03,hE2_norew,191107/NVI21/D03,0,baseline/baseline_191107T153955-006,baseline_191107T153955-006_Cycle00001_VoltageRecording_001.csv,BaselineOnline191107T153953.mat,BMI/BMI_191107T164227-008,BMI_191107T164227-008_Cycle00001_VoltageRecording_001.csv,BMI_online191107T172435.mat,BMI_target_info_20191107T155721.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,,,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191107T153211-005,holostim_seq_191107T153211-005_Cycle00001_VoltageRecording_001.csv,holostim_seq191107T153340.mat,mainProt_single_channel_fb.m,Holo_pretrain/Holo_pretrain_191107T155858-007,Holo_pretrain_191107T155858-007_Cycle00001_VoltageRecording_001.csv,BMI_online191107T164107.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191107T155721.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI22,191107,D03,hE2_norew,191107/NVI22/D03,0,baseline/baseline_191107T132310-002,baseline_191107T132310-002_Cycle00001_VoltageRecording_001.csv,BaselineOnline191107T132308.mat,BMI/BMI_191107T143402-004,BMI_191107T143402-004_Cycle00001_VoltageRecording_001.csv,BMI_online191107T151610.mat,BMI_target_info_20191107T134044.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,191107/NVI22/D03,,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191107T131626-001,holostim_seq_191107T131626-001_Cycle00001_VoltageRecording_001.csv,holostim_seq191107T131851.mat,mainProt_single_channel_fb.m,Holo_pretrain/Holo_pretrain_191107T134450-003,Holo_pretrain_191107T134450-003_Cycle00001_VoltageRecording_001.csv,BMI_online191107T142658.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191107T134044.mat,,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI22,191113,D09,hE2_norew,191113/NVI22/D09,1,baseline/baseline_191113T132933-006,baseline_191113T132933-006_Cycle00001_VoltageRecording_001.csv,BaselineOnline191113T132931.mat,BMI/BMI_191113T143647-008,BMI_191113T143647-008_Cycle00001_VoltageRecording_001.csv,BMI_online191113T151855.mat,BMI_target_info_20191113T135058.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,191113/NVI22/D09,,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191113T132216-005,holostim_seq_191113T132216-005_Cycle00001_VoltageRecording_001.csv,holostim_seq191113T132506.mat,mainProt_single_channel_fb.m,Holo_pretrain/Holo_pretrain_191113T135303-007,Holo_pretrain_191113T135303-007_Cycle00001_VoltageRecording_001.csv,BMI_online191113T143511.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191113T135058.mat,,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI22,191119,D15,hE2_norew,191119/NVI22/D15,2,baseline/baseline_191119T124926-006,baseline_191119T124926-006_Cycle00001_VoltageRecording_001.csv,BaselineOnline191119T124924.mat,BMI/BMI_191119T135341-008,BMI_191119T135341-008_Cycle00001_VoltageRecording_001.csv,BMI_online191119T143549.mat,BMI_target_info_20191119T130812.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,191119/NVI22/D15,,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191119T123436-005,holostim_seq_191119T123436-005_Cycle00001_VoltageRecording_001.csv,holostim_seq191119T123619.mat,mainProt_single_channel_fb.m,Holo_pretrain/Holo_pretrain_191119T130945-007,Holo_pretrain_191119T130945-007_Cycle00001_VoltageRecording_001.csv,BMI_online191119T135153.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191119T130812.mat,,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI12,191004,D9,hE3_rew,191004/NVI12/D9,0,baseline/baseline_191004T133031-002,baseline_191004T133031-002_Cycle00001_VoltageRecording_001.csv,BaselineOnline191004T133029.mat,BMI/BMI_191004T145408-006,BMI_191004T145408-006_Cycle00001_VoltageRecording_001.csv,BMI_online191004T153616.mat,BMI_target_info_20191004T145314.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,191004/NVI12/D9,191004/NVI12/D9,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191004T132058-001,holostim_seq_191004T132058-001_Cycle00001_VoltageRecording_001.csv,holostim_seq191004T132322.mat,mainProt_single_channel.m,HoloVTA_pretrain/HoloVTA_pretrain_191004T135419-004,HoloVTA_pretrain_191004T135419-004_Cycle00001_VoltageRecording_001.csv,BMI_online191004T144450.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191004T145314.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI12,191026,D26,hE3_rew,191026/NVI12/D26,1,baseline/baseline_191026T132231-106,baseline_191026T132231-106_Cycle00001_VoltageRecording_001.csv,BaselineOnline191026T132229.mat,BMI/BMI_191026T143746-108,BMI_191026T143746-108_Cycle00001_VoltageRecording_001.csv,BMI_online191026T151954.mat,BMI_target_info_20191026T143528.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,,191026/NVI12/D26,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191026T131643-105,holostim_seq_191026T131643-105_Cycle00001_VoltageRecording_001.csv,holostim_seq191026T131759.mat,mainProt_single_channel.m,HoloVTA_pretrain/HoloVTA_pretrain_191026T134200-107,HoloVTA_pretrain_191026T134200-107_Cycle00001_VoltageRecording_001.csv,BMI_online191026T143431.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191026T143528.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI12,191028,D28,hE3_rew,191028/NVI12/D28,2,baseline/baseline_191028T140224-008,baseline_191028T140224-008_Cycle00001_VoltageRecording_001.csv,BaselineOnline191028T140222.mat,BMI/BMI_191028T151219-010,BMI_191028T151219-010_Cycle00001_VoltageRecording_001.csv,BMI_online191028T155427.mat,BMI_target_info_20191028T150959.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,191028/NVI12/D28,,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191028T135552-007,holostim_seq_191028T135552-007_Cycle00001_VoltageRecording_001.csv,holostim_seq191028T135744.mat,mainProt_single_channel.m,HoloVTA_pretrain/HoloVTA_pretrain_191028T142626-009,HoloVTA_pretrain_191028T142626-009_Cycle00001_VoltageRecording_001.csv,BMI_online191028T150833.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191028T150959.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI13,191004,D9,hE3_rew,191004/NVI13/D9,0,baseline/baseline_191004T162307-008,baseline_191004T162307-008_Cycle00001_VoltageRecording_001.csv,BaselineOnline191004T162304.mat,BMI/BMI_191004T174937-010,BMI_191004T174937-010_Cycle00001_VoltageRecording_001.csv,BMI_online191004T183145.mat,BMI_target_info_20191004T174606.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,191004/NVI13/D9,191004/NVI13/D9,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191004T161213-007,holostim_seq_191004T161213-007_Cycle00001_VoltageRecording_001.csv,holostim_seq191004T161352.mat,mainProt_single_channel.m,HoloVTA_pretrain/HoloVTA_pretrain_191004T164313-009,HoloVTA_pretrain_191004T164313-009_Cycle00001_VoltageRecording_001.csv,BMI_online191004T174326.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191004T174606.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI13,191026,D26,hE3_rew,191026/NVI13/D26,1,baseline/baseline_191026T154327-110,baseline_191026T154327-110_Cycle00001_VoltageRecording_001.csv,BaselineOnline191026T154324.mat,BMI/BMI_191026T170228-112,BMI_191026T170228-112_Cycle00001_VoltageRecording_001.csv,BMI_online191026T174436.mat,BMI_target_info_20191026T170019.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,,191026/NVI13/D26,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191026T153849-109,holostim_seq_191026T153849-109_Cycle00001_VoltageRecording_001.csv,holostim_seq191026T154004.mat,mainProt_single_channel.m,HoloVTA_pretrain/HoloVTA_pretrain_191026T160310-111,HoloVTA_pretrain_191026T160310-111_Cycle00001_VoltageRecording_001.csv,BMI_online191026T165906.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191026T170019.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI13,191028,D28,hE3_rew,191028/NVI13/D28,2,baseline/baseline_191028T162640-012,baseline_191028T162640-012_Cycle00001_VoltageRecording_001.csv,BaselineOnline191028T162637.mat,BMI/BMI_191028T173705-014,BMI_191028T173705-014_Cycle00001_VoltageRecording_001.csv,BMI_online191028T181913.mat,BMI_target_info_20191028T173452.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,191028/NVI13/D28,191028/NVI13/D28,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191028T161956-011,holostim_seq_191028T161956-011_Cycle00001_VoltageRecording_001.csv,holostim_seq191028T162135.mat,mainProt_single_channel.m,HoloVTA_pretrain/HoloVTA_pretrain_191028T164609-013,HoloVTA_pretrain_191028T164609-013_Cycle00001_VoltageRecording_001.csv,BMI_online191028T173217.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191028T173452.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI16,191004,D9,hE3_rew,191004/NVI16/D9,0,baseline/baseline_191004T192849-013,baseline_191004T192849-013_Cycle00001_VoltageRecording_001.csv,BaselineOnline191004T192847.mat,,BMI_191004T204425-015_Cycle00001_VoltageRecording_001.csv,,BMI_target_info_20191004T204004.mat,BOT_candidates.cfg,BOT_ens.cfg,,,191004/NVI16/D9,191004/NVI16/D9,,,,,,,,191004/NVI16/D9,191004/NVI16/D9,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191004T192006-012,holostim_seq_191004T192006-012_Cycle00001_VoltageRecording_001.csv,holostim_seq191004T192243.mat,mainProt_single_channel.m,HoloVTA_pretrain/HoloVTA_pretrain_191004T195052-014,HoloVTA_pretrain_191004T195052-014_Cycle00001_VoltageRecording_001.csv,,roi_data.mat,strcMask.mat,target_calibration_ALL_20191004T204004.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI16,191026,D26,hE3_rew,191026/NVI16/D26,1,baseline/baseline_191026T185848-114,baseline_191026T185848-114_Cycle00001_VoltageRecording_001.csv,BaselineOnline191026T185846.mat,BMI/BMI_191026T205133-120,BMI_191026T205133-120_Cycle00001_VoltageRecording_001.csv,,BMI_target_info_20191026T204835.mat,BOT_candidates.cfg,BOT_ens.cfg,,,191026/NVI16/D26,,,,,,191026/NVI16/D26,,,,,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191026T184846-113,holostim_seq_191026T184846-113_Cycle00001_VoltageRecording_001.csv,holostim_seq191026T184951.mat,mainProt_single_channel.m,,HoloVTA_pretrain_191026T200457-119_Cycle00001_VoltageRecording_001.csv,,roi_data.mat,strcMask.mat,target_calibration_ALL_20191026T204835.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI16,191028,D28,hE3_rew,191028/NVI16/D28,2,baseline/baseline_191028T193103-017,baseline_191028T193103-017_Cycle00001_VoltageRecording_001.csv,BaselineOnline191028T193101.mat,BMI/BMI_no_reward_191028T212740-020,BMI_no_reward_191028T212740-020_Cycle00001_VoltageRecording_001.csv,,BMI_target_info_20191028T204147.mat,BOT_candidates.cfg,BOT_ens.cfg,,,191028/NVI16/D28,,,,,,,,,191028/NVI16/D28,191028/NVI16/D28,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191028T192410-016,holostim_seq_191028T192410-016_Cycle00001_VoltageRecording_001.csv,holostim_seq191028T192602.mat,,HoloVTA_pretrain/HoloVTA_pretrain_191028T195141-018,HoloVTA_pretrain_191028T195141-018_Cycle00001_VoltageRecording_001.csv,,roi_data.mat,strcMask.mat,target_calibration_ALL_20191028T204147.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI17,191109,D05,hE3_rew,191109/NVI17/D05,0,baseline/baseline_191109T211754-018,baseline_191109T211754-018_Cycle00001_VoltageRecording_001.csv,BaselineOnline191109T211752.mat,BMI/BMI_191109T222927-021,BMI_191109T222927-021_Cycle00001_VoltageRecording_001.csv,BMI_online191109T231135.mat,BMI_target_info_20191109T222822.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,,191109/NVI17/D05,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191109T211225-017,holostim_seq_191109T211225-017_Cycle00001_VoltageRecording_001.csv,holostim_seq191109T211348.mat,mainProt_single_channel_fb.m,HoloVTA_pretrain/HoloVTA_pretrain_191109T213719-019,HoloVTA_pretrain_191109T213719-019_Cycle00001_VoltageRecording_001.csv,BMI_online191109T221952.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191109T222822.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI17,191115,D11,hE3_rew,191115/NVI17/D11,1,baseline/baseline_191115T182450-019,baseline_191115T182450-019_Cycle00001_VoltageRecording_001.csv,BaselineOnline191115T182448.mat,BMI/BMI_191115T193929-022,BMI_191115T193929-022_Cycle00001_VoltageRecording_001.csv,BMI_online191115T202137.mat,BMI_target_info_20191115T193831.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,,191115/NVI17/D11,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191115T181849-018,holostim_seq_191115T181849-018_Cycle00001_VoltageRecording_001.csv,holostim_seq191115T182014.mat,mainProt_single_channel_fb.m,HoloVTA_pretrain/HoloVTA_pretrain_191115T184432-020,HoloVTA_pretrain_191115T184432-020_Cycle00001_VoltageRecording_001.csv,BMI_online191115T192903.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191115T193831.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
